Description,Data.Sugar Total,Data.Carbohydrate,Data.Fiber,Data.Kilocalories,Data.Fat.Saturated Fat
"BEEF,RND,TIP RND,LN & FAT,0"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,151,2.778
"BEEF,RND,TIP RND,LN & FAT,0"" FAT,CHOIC,RAW",0.0,0.0,0.0,156,3.066
"BEEF,RND,TIP RND,LN & FAT,0"" FAT,SEL,RAW",0.0,0.0,0.0,145,2.489
"BEEF,RIB,EYE,SML END (RIBS 10- 12) LN,0"" FAT,SEL,CKD,BRLD",0.0,0.0,0.0,182,2.305
"BEEF,RND,TOP RND,LN,0"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,186,1.965
"BEEF,RND,TOP RND,LN,0"" FAT,CHOIC,CKD,BRLD",0.0,0.0,0.0,197,2.376
"BEEF,RND,TOP RND,LN,0"" FAT,SEL,CKD,BRLD",0.0,0.0,0.0,176,1.554
"BEEF,GROUND,70% LN MEAT / 30% FAT,CRUMBLES,CKD,PAN-BROWNED",0.0,0.0,0.0,270,7.191
"BEEF,GROUND,70% LN MEAT / 30% FAT,LOAF,CKD,BKD",0.0,0.0,0.0,241,6.188
"BEEF,GROUND,70% LN MEAT / 30% FAT,PATTY CKD,PAN-BROILED",0.0,0.0,0.0,238,6.256
"BEEF,GROUND,70% LN MEAT / 30% FAT,PATTY,CKD,BRLD",0.0,0.0,0.0,273,7.329
"BEEF,GROUND,70% LN MEAT / 30% FAT,RAW",0.0,0.0,0.0,332,11.289
"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,0.0,0.0,234,6.91
"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,ALL GRDS,CKD",0.0,0.0,0.0,291,7.77
"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,0.0,0.0,243,7.32
"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CHOIC,CKD",0.0,0.0,0.0,301,8.24
"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,SEL,RAW",0.0,0.0,0.0,223,6.37
"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,SEL,CKD",0.0,0.0,0.0,278,7.2
"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,PRIME,RAW",0.0,0.0,0.0,265,8.37
"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,PRIME,CKD",0.0,0.0,0.0,299,8.32
"BEEF,BRISKET,WHL,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,0.0,0.0,251,7.53
"BEEF,BRISKET,WHL,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",0.0,0.0,0.0,331,9.44
"BEEF,BRISKET,FLAT HALF,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,0.0,0.0,277,8.951
"BEEF,BRISKET,FLAT HALF,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",0.0,0.0,0.0,289,7.305
"BEEF,BRISKET,POINT HALF,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,0.0,0.0,265,8.42
"BEEF,BRISKET,POINT HALF,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",0.0,0.0,0.0,349,10.64
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,0.0,0.0,244,7.254
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",0.0,0.0,0.0,302,7.62
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,0.0,0.0,249,7.492
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",0.0,0.0,0.0,309,7.902
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,SEL,RAW",0.0,0.0,0.0,239,7.016
"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,SEL,CKD,BRSD",0.0,0.0,0.0,295,7.337
"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,0.0,0.0,248,7.82
"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",0.0,0.0,0.0,341,10.0
"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,0.0,0.0,265,8.59
"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",0.0,0.0,0.0,359,10.86
"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,SEL,RAW",0.0,0.0,0.0,230,6.99
"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,SEL,CKD,BRSD",0.0,0.0,0.0,318,8.89
"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,0.0,0.0,306,10.76
"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,337,10.85
"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,ALL GRDS,CKD,RSTD",0.0,0.0,0.0,351,11.33
"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,CHOIC,RAW",0.0,0.0,0.0,322,11.51
"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,0.0,0.0,352,11.57
"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",0.0,0.0,0.0,365,12.01
"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,SEL,RAW",0.0,0.0,0.0,288,9.88
"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,SEL,CKD,BRLD",0.0,0.0,0.0,315,9.81
"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,SEL,CKD,RSTD",0.0,0.0,0.0,330,10.32
"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,PRIME,RAW",0.0,0.0,0.0,355,13.22
"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,PRIME,CKD,BRLD",0.0,0.0,0.0,386,13.42
"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,PRIME,CKD,RSTD",0.0,0.0,0.0,400,13.96
"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,0.0,0.0,316,11.29
"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,338,11.06
"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,ALL GRDS,CKD,RSTD",0.0,0.0,0.0,355,11.5
"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,CHOIC,RAW",0.0,0.0,0.0,333,12.13
"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,0.0,0.0,370,12.67
"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",0.0,0.0,0.0,378,12.62
"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,SEL,RAW",0.0,0.0,0.0,295,10.28
"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,SEL,CKD,BRLD",0.0,0.0,0.0,324,10.43
"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,SEL,CKD,RSTD",0.0,0.0,0.0,333,10.42
"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,PRIME,RAW",0.0,0.0,0.0,367,13.96
"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,PRIME,CKD,BRLD",0.0,0.0,0.0,404,14.51
"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,PRIME,CKD,RSTD",0.0,0.0,0.0,393,13.59
"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,0.0,0.0,254,7.692
"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,ALL GRDS,CKD,BR",0.0,0.0,0.0,291,7.894
"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,ALL GRDS,CKD,RS",0.0,0.0,0.0,341,10.92
"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,CHOIC,RAW",0.0,0.0,0.0,263,8.121
"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,0.0,0.0,304,8.7
"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",0.0,0.0,0.0,359,11.78
"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,SEL,RAW",0.0,0.0,0.0,246,7.264
"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,SEL,CKD,BRLD",0.0,0.0,0.0,278,7.088
"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,SEL,CKD,RSTD",0.0,0.0,0.0,323,10.05
"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,PRIME,RAW",0.0,0.0,0.0,335,12.07
"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,PRIME,CKD,BRLD",0.0,0.0,0.0,354,11.51
"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,PRIME,CKD,RSTD",0.0,0.0,0.0,411,14.51
"BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,0.0,0.0,195,4.63
"BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,0.0,0.0,235,4.9
"BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,SEL,RAW",0.0,0.0,0.0,184,4.2
"BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,SEL,CKD,BRLD",0.0,0.0,0.0,218,4.23
"BEEF,RND,BTTM RND,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,0.0,0.0,192,4.544
"BEEF,RND,BTTM RND,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",0.0,0.0,0.0,247,4.506
"BEEF,RND,BTTM RND,LN&FAT,1/8""FAT,ALL GRDS,CKD,RSTD",0.0,0.0,0.0,218,4.418
"BEEF,RND,BTTM RND,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,0.0,0.0,198,4.784
"BEEF,RND,BTTM RND,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",0.0,0.0,0.0,254,4.766
"BEEF,RND,BTTM RND,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",0.0,0.0,0.0,223,4.721
"BEEF,RND,BTTM RND,LN&FAT,1/8""FAT,SEL,RAW",0.0,0.0,0.0,187,4.303
"BEEF,RND,BTTM RND,LN & FAT,1/8"" FAT,SEL,CKD,BRSD",0.0,0.0,0.0,240,4.247
"BEEF,RND,BTTM RND,LN&FAT,1/8""FAT,SEL,CKD,RSTD",0.0,0.0,0.0,212,4.116
"BEEF,RND,EYE OF RND,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,0.0,0.0,166,3.245
"BEEF,RND,EYE OF RND,LN&FAT,1/8""FAT,ALL GRDS,CKD,RSTD",0.0,0.0,0.0,208,3.664
"BEEF,RND,EYE OF RND,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,0.0,0.0,173,3.509
"BEEF,RND,EYE OF RND,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",0.0,0.0,0.0,212,3.813
"BEEF,RND,EYE OF RND,LN&FAT,1/8""FAT,SEL,RAW",0.0,0.0,0.0,159,2.98
"BEEF,RND,EYE OF RND,LN&FAT,1/8""FAT,SEL,CKD,RSTD",0.0,0.0,0.0,204,3.515
"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,0.0,0.0,189,4.6
"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,ALL GRDS,CKD,RSTD",0.0,0.0,0.0,219,4.24
"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,0.0,0.0,199,5.04
"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",0.0,0.0,0.0,228,4.63
"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,SEL,RAW",0.0,0.0,0.0,178,4.1
"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,SEL,CKD,RSTD",0.0,0.0,0.0,210,3.81
"BEEF,RND,TOP RND,LN,1/8"" FAT,CHOIC,CKD,PAN-FRIED",0.0,2.03,0.0,228,2.399
"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,0.0,0.0,166,3.123
"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",0.0,0.0,0.0,238,3.78
"BEEF,RND,TOP RND STEAK,LN & FAT,1/8"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,204,3.415
"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,0.0,0.0,168,3.224
"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",0.0,0.0,0.0,250,4.33
"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,0.0,0.0,224,3.898
"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,CHOIC,CKD,PAN-FRIED",0.0,0.0,0.0,266,4.64
"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,SEL,RAW",0.0,0.0,0.0,164,3.023
"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,SEL,CKD,BRSD",0.0,0.0,0.0,225,3.2
"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,SEL,CKD,BRLD",0.0,0.0,0.0,201,2.933
"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,PRIME,RAW",0.0,0.0,0.0,173,3.3
"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,PRIME,CKD,BRLD",0.0,0.0,0.0,225,3.61
"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,0.0,0.0,258,8.02
"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,0.0,0.0,299,8.45
"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,0.0,0.0,232,6.7
"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,0.0,0.0,286,7.83
"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,0.0,0.0,228,6.251
"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,264,6.608
"BEEF,SHRT LOIN,TOP LOIN,LN & FAT,1/8"" FAT,CHOIC,RAW",0.0,0.0,0.0,232,6.435
"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,0.0,0.0,278,7.264
"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,SEL,RAW",0.0,0.0,0.0,224,6.067
"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,SEL,CKD,BRLD",0.0,0.0,0.0,250,5.951
"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,PRIME,RAW",0.0,0.0,0.0,281,9.08
"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,PRIME,CKD,BRLD",0.0,0.0,0.0,310,8.91
"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,0.0,0.0,247,7.327
"BEEF,TENDERLOIN,LN & FAT,1/8"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,267,6.743
"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,ALL GRDS,CKD,RSTD",0.0,0.0,0.0,324,9.72
"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,0.0,0.0,246,7.214
"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,0.0,0.0,273,7.001
"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",0.0,0.0,0.0,331,10.02
"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,SEL,RAW",0.0,0.0,0.0,249,7.451
"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,SEL,CKD,BRLD",0.0,0.0,0.0,262,6.511
"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,SEL,CKD,RSTD",0.0,0.0,0.0,316,9.38
"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,PRIME,RAW",0.0,0.0,0.0,274,8.96
"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,PRIME,CKD,BRLD",0.0,0.0,0.0,308,8.85
"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,PRIME,CKD,RSTD",0.0,0.0,0.0,343,10.63
"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,ALL GRDS,RAW",0.0,0.0,0.0,201,5.127
"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,243,5.603
"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,CHOIC,RAW",0.0,0.0,0.0,214,5.763
"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",0.0,0.0,0.0,257,6.202
"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,CHOIC,CKD,PAN-FRIED",0.0,0.0,0.0,313,8.18
"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,SEL,RAW",0.0,0.0,0.0,189,4.491
"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,SEL,CKD,BRLD",0.0,0.0,0.0,230,5.004
"BEEF,CHUCK,CLOD RST,LN ONLY,TO 0"" FAT,USDA CHOIC,CKD,RSTD",0.0,0.0,0.0,171,1.96
"BEEF,CHUCK,CLOD RST,LN ONLY,TO 0"" FAT,USDA SEL,CKD,RSTD",0.0,0.0,0.0,172,2.15
"BEEF,CHUCK,CLOD STEAK,LN ONLY,TO 0"" FAT,USDA CHOIC,CKD,BRSD",0.0,0.0,0.0,193,2.12
"BEEF,CHUCK,CLOD STEAK,LN ONLY,TO 0"" FAT,USDA SEL,CKD,BRSD",0.0,0.0,0.0,191,2.48
"BEEF,FLANK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,192,3.395
"BEEF,FLANK,LN & FAT,0"" FAT,SEL,CKD,BRLD",0.0,0.0,0.0,183,2.951
"BEEF,BRISKET,FLAT HALF,LN & FAT,0"" FAT,SEL,CKD,BRSD",0.0,0.0,0.0,205,2.666
"BEEF,RIB EYE,SML END (RIBS 10-12),LN & FAT,0"",SEL,CKD,BRLD",0.0,0.0,0.0,230,4.934
"BEEF,RIBEYE,SML END(RIBS 10-12),LN&FAT,0"",ALL GRDS,CKD,BRLD",0.0,0.0,0.0,247,5.72
"BF,BTTM SRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,ALL GRDS,CKD,RSTD",0.0,0.0,0.0,211,4.071
"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,165,3.14
"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,CHOIC,CKD,RSTD",0.0,0.0,0.0,221,4.546
"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,CHOIC,RAW",0.0,0.0,0.0,174,3.493
"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,SEL,CKD,RSTD",0.0,0.0,0.0,201,3.595
"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,SEL,RAW",0.0,0.0,0.0,157,2.822
"BEEF,RND,TOP RND,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,188,2.116
"BEEF,CHUCK,MOCK TENDER STK,LN,0"" FAT,USDA CHOIC,CKD,BRLD",0.0,0.0,0.0,161,1.71
"BEEF,CHUCK,MOCK TENDER STK,LN,0"" FAT,USDA SEL,CKD,BRLD",0.0,0.0,0.0,157,2.0
"BEEF,CHUCK,TOP BLADE,LN ONLY,TO 0"" FAT,USDA CHOIC,CKD,BRLD",0.0,0.0,0.0,217,3.62
"BEEF,CHUCK,TOP BLADE,LN ONLY,TO 0"" FAT,USDA SEL,CKD,BRLD",0.0,0.0,0.0,184,2.71
"BEEF,RND,TOP RND,LN & FAT,0"" FAT,CHOIC,CKD,BRLD",0.0,0.0,0.0,200,2.578
"BEEF,RND,TOP RND,LN & FAT,0"" FAT,SEL,CKD,BRLD",0.0,0.0,0.0,177,1.654
"BEEF,FLANK,LN & FAT,0"" FAT,ALL GRDS,RAW",0.0,0.0,0.0,155,2.978
"BEEF,FLANK,LN & FAT,0"" FAT,SEL,RAW",0.0,0.0,0.0,145,2.514
"BEEF,PLATE,INSIDE SKIRT STEAK,LN,0"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,205,3.85
"BEEF,PLATE,OUTSIDE SKIRT STEAK,LN,0"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,233,5.97
"BF,LOIN,BTTM SIRLOIN BUTT,TRI-TIP,LN,0"" FAT,ALL GRD,CKD,RSTD",0.0,0.0,0.0,182,3.108
"BEEF,BTTM SIRLOIN,TRI-TIP STEAK,LN,0"" FAT,ALL GRDS,CKD,BRLD",0.0,0.0,0.0,250,4.87
"ALCOHOLIC BEV,BEER,REG,ALL",0.0,3.55,0.0,43,0.0
"ALCOHOLIC BEV,BEER,REG,BUDWEISER",0.0,2.97,0.0,41,0.0
"ALCOHOLIC BEV,BEER,LT,BUDWEISER SEL",0.0,0.87,0.0,28,0.0
"ALCOHOLIC BEV,BEER,LT",0.090000004,1.64,0.0,29,0.0
"ALCOHOLIC BEV,BEER,LT,BUD LT",0.0,1.86,0.0,31,0.0
"ALCOHOLIC BEV,DAIQUIRI,CND",0.0,15.7,0.0,125,0.0
"ALCOHOLIC BEV,DAIQUIRI,PREPARED-FROM-RECIPE",5.579999924,6.94,0.100000001,186,0.006
"ALCOHOLIC BEV,BEER,LT,MICHELOB ULTRA",0.0,0.73,0.0,27,0.0
"ALCOHOLIC BEV,PINA COLADA,CND",0.0,27.6,0.100000001,237,6.571
"ALCOHOLIC BEV,PINA COLADA,PREPARED-FROM-RECIPE",22.32999992,22.66,0.300000012,174,1.636
"ALCOHOLIC BEV,TEQUILA SUNRISE,CND",0.0,11.3,0.0,110,0.013
"WHISKEY SOUR MIX,PDR",97.30000305,97.3,0.0,383,0.019
"ALCOHOLIC BEV,WHISKEY SOUR,PREP W/ H2O,WHISKEY & PDR MIX",15.81000042,15.85,0.0,164,0.003
"ALCOHOLIC BEV,WHISKEY SOUR,CND",0.0,13.4,0.100000001,119,0.0
"WHISKEY SOUR MIX,BTLD",21.39999962,21.4,0.0,87,0.008
"ALCOHOLIC BEV,WHISKEY SOUR,PREP FROM ITEM 14028",12.77999973,12.82,0.0,153,0.005
"ALCOHOLIC BEV,CREME DE MENTHE,72 PROOF",41.59999847,41.6,0.0,371,0.014
"ALCOHOLIC BEV,DISTILLED,ALL (GIN,RUM,VODKA,WHISKEY) 80 PROOF",0.0,0.0,0.0,231,0.0
"ALCOHOLIC BEV,DISTILLED,GIN,90 PROOF",0.0,0.0,0.0,263,0.0
"ALCOHOLIC BEV,DISTILLED,RUM,80 PROOF",0.0,0.0,0.0,231,0.0
"ALCOHOLIC BEV,DISTILLED,VODKA,80 PROOF",0.0,0.0,0.0,231,0.0
"ALCOHOLIC BEV,DISTILLED,WHISKEY,86 PROOF",0.100000001,0.1,0.0,250,0.0
"ALCOHOLIC BEV,WINE,DSSRT,SWT",7.78000021,13.69,0.0,160,0.0
"ALCOHOLIC BEV,WINE,TABLE,ALL",0.790000021,2.72,0.0,83,0.0
"CAMPBELL SOUP COMPANY,V8 SPLASH SMOOTHIES,PEACH MANGO",7.349999905,7.76,0.0,37,0.0
"CAMPBELL SOUP COMPANY,V8 SPLASH SMOOTHIES,STRAWBERRY BANANA",7.349999905,8.16,0.0,37,0.0
"CAMPBELL SOUP COMPANY,V8 SPLASH SMOOTHIES,TROPICAL COLADA",7.320000172,8.54,0.400000006,41,0.0
"ALCOHOLIC BEV,WINE,TABLE,RED",0.620000005,2.61,0.0,85,0.0
"ALCOHOLIC BEV,WINE,TABLE,RED,CABERNET SAUVIGNON",0.0,2.6,0.0,83,0.0
"ALCOHOLIC BEV,WINE,TABLE,RED,CABERNET FRANC",0.0,2.45,0.0,83,0.0
"ALCOHOLIC BEV,WINE,TABLE,RED,PINOT NOIR",0.0,2.31,0.0,82,0.0
"ALCOHOLIC BEV,WINE,TABLE,RED,SYRAH",0.0,2.58,0.0,83,0.0
"ALCOHOLIC BEV,WINE,TABLE,RED,BARBERA",0.0,2.79,0.0,85,0.0
"ALCOHOLIC BEV,WINE,TABLE,RED,ZINFANDEL",0.0,2.86,0.0,88,0.0
"ALCOHOLIC BEV,WINE,TABLE,RED,PETITE SIRAH",0.0,2.68,0.0,85,0.0
"ALCOHOLIC BEV,WINE,TABLE,RED,CLARET",0.0,3.01,0.0,83,0.0
"ALCOHOLIC BEV,WINE,TABLE,WHITE",0.959999979,2.6,0.0,82,0.0
"ALCOHOLIC BEV,WINE,TABLE,RED,LEMBERGER",0.0,2.46,0.0,80,0.0
"ALCOHOLIC BEV,WINE,TABLE,RED,SANGIOVESE",0.0,2.62,0.0,86,0.0
"ALCOHOLIC BEV,WINE,TABLE,RED,CARIGNANE",0.0,2.4,0.0,74,0.0
"ALCOHOLIC BEV,WINE,TABLE,WHITE,PINOT GRIS (GRIGIO)",0.0,2.06,0.0,83,0.0
"BEEF BROTH&TOMATO JUC,CND",0.0,8.5,0.100000001,37,0.032
"ALCOHOLIC BEV,WINE,TABLE,WHITE,CHENIN BLANC",0.0,3.31,0.0,80,0.0
"ALCOHOLIC BEV,WINE,TABLE,WHITE,FUME BLANC",0.0,2.27,0.0,82,0.0
"MIXED VEG & FRUIT JUC DRK,W/ ADDED NUTR",2.099999905,7.47,0.0,29,0.0
"ALCOHOLIC BEV,WINE,TABLE,WHITE,MULLER THURGAU",0.0,3.48,0.0,76,0.0
"CARBONATED BEV,CLUB SODA",0.0,0.0,0.0,0,0.0
"ALCOHOLIC BEV,WINE,TABLE,WHITE,GEWURZTRAMINER",0.0,2.6,0.0,81,0.0
"ALCOHOLIC BEV,WINE,TABLE,WHITE,SEMILLON",0.0,3.12,0.0,82,0.0
"CARBONATED BEV,CRM SODA",13.30000019,13.3,0.0,51,0.0
"DRINK MIX,QUAKER OATS,GATORADE,LEMON-LIME FLAVOR,PDR",89.69999695,95.3,0.0,364,0.0
"ALCOHOLIC BEV,WINE,TABLE,WHITE,RIESLING",0.0,3.74,0.0,80,0.0
"ALCOHOLIC BEV,WINE,TABLE,WHITE,SAUVIGNON BLANC",0.0,2.05,0.0,81,0.0
